#T	Eprom	Mprom
2.00	-0.00920	0.00094
2.00	-0.00760	0.00086
2.00	-0.00880	0.00092
2.00	-0.00600	0.00008
2.00	-0.00840	0.00088
2.00	-0.00960	0.00098
2.00	-0.00760	0.00086
2.00	-0.00840	0.00086
2.00	-0.00920	0.00096
2.00	-0.00900	0.00094
2.00	-0.00920	0.00096
2.00	-0.00960	0.00098
2.00	-0.00820	0.00090
2.00	-0.00840	0.00092
2.00	-0.00900	0.00094
2.00	-0.00800	0.00088
2.00	-0.00900	0.00094
2.00	-0.00920	0.00096
2.00	-0.00840	0.00090
2.00	-0.00760	0.00070
2.00	-0.00860	0.00092
2.00	-0.00920	0.00096
2.00	-0.00920	0.00096
2.00	-0.00880	0.00092
2.00	-0.00960	0.00098
2.00	-0.00900	0.00088
2.00	-0.00840	0.00092
2.00	-0.00840	0.00092
2.00	-0.00900	0.00094
2.00	-0.00920	0.00096
2.00	-0.00760	0.00084
2.00	-0.00960	0.00098
2.00	-0.00960	0.00098
2.00	-0.00860	0.00092
2.00	-0.00880	0.00094
2.00	-0.00940	0.00096
2.00	-0.01000	0.00100
2.00	-0.00880	0.00094
2.00	-0.00920	0.00096
2.00	-0.00780	0.00088
2.00	-0.00740	0.00084
2.00	-0.00660	0.00072
2.00	-0.00700	0.00076
2.00	-0.00760	0.00084
2.00	-0.00960	0.00098
2.00	-0.00880	0.00092
2.00	-0.00840	0.00092
2.00	-0.00960	0.00098
2.00	-0.00780	0.00086
2.00	-0.00900	0.00092
2.00	-0.00900	0.00092
2.00	-0.00880	0.00092
2.00	-0.00780	0.00086
2.00	-0.00920	0.00096
2.00	-0.00960	0.00098
2.00	-0.01000	0.00100
2.00	-0.00960	0.00098
2.00	-0.00960	0.00098
2.00	-0.00920	0.00096
2.00	-0.00840	0.00092
2.00	-0.00840	0.00088
2.00	-0.00800	0.00088
2.00	-0.00840	0.00088
2.00	-0.00820	0.00090
2.00	-0.00880	0.00094
2.00	-0.00800	0.00090
2.00	-0.00700	0.00078
2.00	-0.00840	0.00090
2.00	-0.00920	0.00096
2.00	-0.00700	0.00078
2.00	-0.01000	0.00100
2.00	-0.00880	0.00092
2.00	-0.00860	0.00086
2.00	-0.00860	0.00092
2.00	-0.00920	0.00092
2.00	-0.00780	0.00086
2.00	-0.00840	0.00090
2.00	-0.00960	0.00098
2.00	-0.00740	0.00084
2.00	-0.00920	0.00096
2.00	-0.00840	0.00084
2.00	-0.00900	0.00094
2.00	-0.00880	0.00094
2.00	-0.00900	0.00094
2.00	-0.01000	0.00100
2.00	-0.00900	0.00094
2.00	-0.00800	0.00086
2.00	-0.00900	0.00094
2.00	-0.00760	0.00086
2.00	-0.00880	0.00094
2.00	-0.00760	0.00084
2.00	-0.00920	0.00096
2.00	-0.00840	0.00086
2.00	-0.00920	0.00096
2.00	-0.00840	0.00090
2.00	-0.00860	0.00092
2.00	-0.00780	0.00082
2.00	-0.00880	0.00090
2.00	-0.00900	0.00094
2.00	-0.01000	0.00100
2.00	-0.00860	0.00092
2.00	-0.00820	0.00090
2.00	-0.00860	0.00092
2.00	-0.00920	0.00094
2.00	-0.00840	0.00086
2.00	-0.00920	0.00096
2.00	-0.00960	0.00098
2.00	-0.00960	0.00098
2.00	-0.00920	0.00096
2.00	-0.00900	0.00094
2.00	-0.00900	0.00090
2.00	-0.00920	0.00096
2.00	-0.00800	0.00090
2.00	-0.00940	0.00096
2.00	-0.00880	0.00094
2.00	-0.00920	0.00096
2.00	-0.00660	0.00062
2.00	-0.00760	0.00080
2.00	-0.00920	0.00096
2.00	-0.00840	0.00090
2.00	-0.00780	0.00082
2.00	-0.00920	0.00096
2.00	-0.00920	0.00096
2.00	-0.00720	0.00072
2.00	-0.00880	0.00094
2.00	-0.00920	0.00096
2.00	-0.00920	0.00096
2.00	-0.00900	0.00094
2.00	-0.00620	0.00060
2.00	-0.00900	0.00094
2.00	-0.00940	0.00096
2.00	-0.00880	0.00094
2.00	-0.00900	0.00094
2.00	-0.00900	0.00094
2.00	-0.00820	0.00088
2.00	-0.00840	0.00090
2.00	-0.00800	0.00086
2.00	-0.00860	0.00092
2.00	-0.00900	0.00094
2.00	-0.01000	0.00100
2.00	-0.00820	0.00088
2.00	-0.00920	0.00096
2.00	-0.00900	0.00094
2.00	-0.00960	0.00098
2.00	-0.00920	0.00094
2.00	-0.00920	0.00096
2.00	-0.00920	0.00096
2.00	-0.00740	0.00074
2.00	-0.00780	0.00088
2.00	-0.00880	0.00092
2.00	-0.00800	0.00088
2.00	-0.01000	0.00100
2.00	-0.00900	0.00094
2.00	-0.00940	0.00096
2.00	-0.00860	0.00092
2.00	-0.00960	0.00098
2.00	-0.00740	0.00076
2.00	-0.00860	0.00092
2.00	-0.00920	0.00096
2.00	-0.00960	0.00098
2.00	-0.00680	0.00074
2.00	-0.00940	0.00096
2.00	-0.00860	0.00088
2.00	-0.00640	0.00034
2.00	-0.00700	0.00078
2.00	-0.00960	0.00098
2.00	-0.00920	0.00096
2.00	-0.00780	0.00084
2.00	-0.00760	0.00086
2.00	-0.00840	0.00092
2.00	-0.00920	0.00096
2.00	-0.00900	0.00094
2.00	-0.00840	0.00092
2.00	-0.01000	0.00100
2.00	-0.00880	0.00094
2.00	-0.00940	0.00096
2.00	-0.00960	0.00098
2.00	-0.00960	0.00098
2.00	-0.00860	0.00092
2.00	-0.00840	0.00090
2.00	-0.00720	0.00082
2.00	-0.00880	0.00094
2.00	-0.00760	0.00086
2.00	-0.00960	0.00098
2.00	-0.00880	0.00094
2.00	-0.00820	0.00090
2.00	-0.01000	0.00100
2.00	-0.00960	0.00098
2.00	-0.00780	0.00088
2.00	-0.00800	0.00086
2.00	-0.00700	0.00082
2.00	-0.00920	0.00096
2.00	-0.00800	0.00090
2.00	-0.00820	0.00090
2.00	-0.00760	0.00086
2.00	-0.00960	0.00098
2.00	-0.01000	0.00100
2.00	-0.00820	0.00090
2.00	-0.00880	0.00094
2.00	-0.00860	0.00090
2.00	-0.00880	0.00092
2.00	-0.00920	0.00096
2.00	-0.00760	0.00086
2.00	-0.00900	0.00090
2.00	-0.00960	0.00098
2.00	-0.00760	0.00080
2.00	-0.00800	0.00088
2.00	-0.00900	0.00094
2.00	-0.00740	0.00082
2.00	-0.00920	0.00096
2.00	-0.00740	0.00072
2.00	-0.00900	0.00094
2.00	-0.00900	0.00094
2.00	-0.00880	0.00094
2.00	-0.00900	0.00094
2.00	-0.00940	0.00096
2.00	-0.00820	0.00076
2.00	-0.00960	0.00098
2.00	-0.00880	0.00092
2.00	-0.00840	0.00090
2.00	-0.00960	0.00098
2.00	-0.00860	0.00088
2.00	-0.01000	0.00100
2.00	-0.00920	0.00096
2.00	-0.00860	0.00092
2.00	-0.01000	0.00100
2.00	-0.00960	0.00098
2.00	-0.00800	0.00080
2.00	-0.00960	0.00098
2.00	-0.00920	0.00094
2.00	-0.00800	0.00090
2.00	-0.00840	0.00092
2.00	-0.01000	0.00100
2.00	-0.00900	0.00094
2.00	-0.00920	0.00096
2.00	-0.00880	0.00092
2.00	-0.00920	0.00096
2.00	-0.00860	0.00092
2.00	-0.00780	0.00084
2.00	-0.00880	0.00094
2.00	-0.00880	0.00090
2.00	-0.00920	0.00092
2.00	-0.00820	0.00086
2.00	-0.00940	0.00096
2.00	-0.00860	0.00092
2.00	-0.00880	0.00092
2.00	-0.00960	0.00098
2.00	-0.00880	0.00094
2.00	-0.00880	0.00092
2.00	-0.00960	0.00098
2.00	-0.00880	0.00094
2.00	-0.00900	0.00094
2.00	-0.00780	0.00080
2.00	-0.01000	0.00100
2.00	-0.00840	0.00082
2.00	-0.00800	0.00088
2.00	-0.00600	0.00068
2.00	-0.00780	0.00086
2.00	-0.00840	0.00092
2.00	-0.00900	0.00092
2.00	-0.00900	0.00092
2.00	-0.00880	0.00094
2.00	-0.00900	0.00094
2.00	-0.00840	0.00090
2.00	-0.00800	0.00086
2.00	-0.00800	0.00086
2.00	-0.00920	0.00094
2.00	-0.00800	0.00084
2.00	-0.00960	0.00098
2.00	-0.00800	0.00088
2.00	-0.00940	0.00096
2.00	-0.00840	0.00090
2.00	-0.00880	0.00094
2.00	-0.00760	0.00084
2.00	-0.00800	0.00090
2.00	-0.00840	0.00090
2.00	-0.00920	0.00092
2.00	-0.00680	0.00076
2.00	-0.00960	0.00098
2.00	-0.00880	0.00094
2.00	-0.00960	0.00098
2.00	-0.00840	0.00090
2.00	-0.00960	0.00098
2.00	-0.00920	0.00096
2.00	-0.00880	0.00092
2.00	-0.00840	0.00090
2.00	-0.00920	0.00096
2.00	-0.00800	0.00090
2.00	-0.00900	0.00094
2.00	-0.00960	0.00098
2.00	-0.00840	0.00090
2.00	-0.00960	0.00098
2.00	-0.00880	0.00092
2.00	-0.00960	0.00098
2.00	-0.00900	0.00092
2.00	-0.00780	0.00088
2.00	-0.00960	0.00098
2.00	-0.00640	0.00074
2.00	-0.00840	0.00092
2.00	-0.00840	0.00092
2.00	-0.01000	0.00100
2.00	-0.00800	0.00078
2.00	-0.00900	0.00094
2.00	-0.00960	0.00098
2.00	-0.00920	0.00096
2.00	-0.00660	0.00074
2.00	-0.00860	0.00090
2.00	-0.00860	0.00090
2.00	-0.00760	0.00086
2.00	-0.00880	0.00092
2.00	-0.01000	0.00100
2.00	-0.00920	0.00092
2.00	-0.00820	0.00090
2.00	-0.00860	0.00092
2.00	-0.00860	0.00092
2.00	-0.00860	0.00092
2.00	-0.00900	0.00094
2.00	-0.00760	0.00076
2.00	-0.00860	0.00090
2.00	-0.00940	0.00096
2.00	-0.00880	0.00094
2.00	-0.00900	0.00092
2.00	-0.00740	0.00074
2.00	-0.00900	0.00094
2.00	-0.00900	0.00092
2.00	-0.00860	0.00092
2.00	-0.00900	0.00094
2.00	-0.00760	0.00082
2.00	-0.00720	0.00076
2.00	-0.00920	0.00096
2.00	-0.00800	0.00088
2.00	-0.00820	0.00080
2.00	-0.00900	0.00094
2.00	-0.00640	0.00014
2.00	-0.00840	0.00090
2.00	-0.00960	0.00098
2.00	-0.00860	0.00092
2.00	-0.00780	0.00082
2.00	-0.00860	0.00092
2.00	-0.00920	0.00096
2.00	-0.00840	0.00090
2.00	-0.01000	0.00100
2.00	-0.00880	0.00094
2.00	-0.00900	0.00094
2.00	-0.00920	0.00096
2.00	-0.00760	0.00076
2.00	-0.00800	0.00086
2.00	-0.00820	0.00090
2.00	-0.00820	0.00090
2.00	-0.00820	0.00086
2.00	-0.00900	0.00094
2.00	-0.00800	0.00088
2.00	-0.01000	0.00100
2.00	-0.00860	0.00092
2.00	-0.00920	0.00092
2.00	-0.00840	0.00092
2.00	-0.00800	0.00086
2.00	-0.00840	0.00090
2.00	-0.00720	0.00082
2.00	-0.00780	0.00082
2.00	-0.00960	0.00098
2.00	-0.00880	0.00092
2.00	-0.00960	0.00098
2.00	-0.00860	0.00088
2.00	-0.00960	0.00098
2.00	-0.00920	0.00096
2.00	-0.00700	0.00074
2.00	-0.00860	0.00092
2.00	-0.00920	0.00096
2.00	-0.00920	0.00096
2.00	-0.00940	0.00096
2.00	-0.00920	0.00096
2.00	-0.00900	0.00094
2.00	-0.01000	0.00100
2.00	-0.00860	0.00092
2.00	-0.00880	0.00092
2.00	-0.00740	0.00084
2.00	-0.00840	0.00092
2.00	-0.00920	0.00096
2.00	-0.00820	0.00090
2.00	-0.00880	0.00094
2.00	-0.00960	0.00098
2.00	-0.00800	0.00084
2.00	-0.00920	0.00096
2.00	-0.00840	0.00090
2.00	-0.01000	0.00100
2.00	-0.00780	0.00074
2.00	-0.00960	0.00098
2.00	-0.00480	0.00022
2.00	-0.01000	0.00100
2.00	-0.00960	0.00098
2.00	-0.00880	0.00094
2.00	-0.00740	0.00084
2.00	-0.00960	0.00098
2.00	-0.00820	0.00090
2.00	-0.00880	0.00094
2.00	-0.00920	0.00096
2.00	-0.00780	0.00086
2.00	-0.00940	0.00096
2.00	-0.00840	0.00088
2.00	-0.00740	0.00066
2.00	-0.00960	0.00098
2.00	-0.00880	0.00088
2.00	-0.00700	0.00068
2.00	-0.01000	0.00100
2.00	-0.00880	0.00094
2.00	-0.00920	0.00096
2.00	-0.00840	0.00092
2.00	-0.00960	0.00098
2.00	-0.00760	0.00076
2.00	-0.00880	0.00092
2.00	-0.00840	0.00090
2.00	-0.00920	0.00094
2.00	-0.00940	0.00096
2.00	-0.00580	0.00018
2.00	-0.00860	0.00092
2.00	-0.00900	0.00094
2.00	-0.00940	0.00096
2.00	-0.00940	0.00096
2.00	-0.00820	0.00090
2.00	-0.00960	0.00098
2.00	-0.00860	0.00092
2.00	-0.00860	0.00092
2.00	-0.00780	0.00086
2.00	-0.00940	0.00096
2.00	-0.00960	0.00098
2.00	-0.00900	0.00092
2.00	-0.00840	0.00088
2.00	-0.00920	0.00096
2.00	-0.00860	0.00092
2.00	-0.00900	0.00094
2.00	-0.00740	0.00080
2.00	-0.00860	0.00090
2.00	-0.00680	0.00074
2.00	-0.00960	0.00098
2.00	-0.00840	0.00090
2.00	-0.00920	0.00096
2.00	-0.00920	0.00094
2.00	-0.00920	0.00096
2.00	-0.01000	0.00100
2.00	-0.00780	0.00082
2.00	-0.00960	0.00098
2.00	-0.00880	0.00090
2.00	-0.00920	0.00096
2.00	-0.00840	0.00092
2.00	-0.00860	0.00092
2.00	-0.00880	0.00094
2.00	-0.00920	0.00096
2.00	-0.00760	0.00084
2.00	-0.01000	0.00100
2.00	-0.00780	0.00084
2.00	-0.00840	0.00090
2.00	-0.00960	0.00098
2.00	-0.00920	0.00096
2.00	-0.00880	0.00092
2.00	-0.00900	0.00094
2.00	-0.01000	0.00100
2.00	-0.00920	0.00096
2.00	-0.00720	0.00074
2.00	-0.00880	0.00092
2.00	-0.00900	0.00094
2.00	-0.00800	0.00072
2.00	-0.00900	0.00094
2.00	-0.00960	0.00098
2.00	-0.00800	0.00090
2.00	-0.00960	0.00098
2.00	-0.00760	0.00082
2.00	-0.00960	0.00098
2.00	-0.00640	0.00076
2.00	-0.00840	0.00092
2.00	-0.00880	0.00094
2.00	-0.00940	0.00096
2.00	-0.00920	0.00096
2.00	-0.00960	0.00098
2.00	-0.00860	0.00092
2.00	-0.00880	0.00094
2.00	-0.00760	0.00088
2.00	-0.00920	0.00096
2.00	-0.00920	0.00096
2.00	-0.00780	0.00084
2.00	-0.00780	0.00088
2.00	-0.00880	0.00094
2.00	-0.00920	0.00096
2.00	-0.00960	0.00098
2.00	-0.00500	0.00036
2.00	-0.00940	0.00096
2.00	-0.00960	0.00098
2.00	-0.00800	0.00086
2.00	-0.00820	0.00090
2.00	-0.00920	0.00096
2.00	-0.00960	0.00098
2.00	-0.00700	0.00078
2.00	-0.00900	0.00094
2.00	-0.00880	0.00088
2.00	-0.00960	0.00098
2.00	-0.00840	0.00092
2.00	-0.00920	0.00096
2.00	-0.00780	0.00088
2.00	-0.00920	0.00096
2.00	-0.00960	0.00098
2.00	-0.00900	0.00094
2.00	-0.00680	0.00060
2.00	-0.00960	0.00098
2.00	-0.00960	0.00098
2.00	-0.00960	0.00098
2.00	-0.00840	0.00090
2.00	-0.00820	0.00088
2.00	-0.00860	0.00092
2.00	-0.00660	0.00062
2.00	-0.00720	0.00066
2.00	-0.00960	0.00098
2.00	-0.00920	0.00096
2.00	-0.00960	0.00098
2.00	-0.00820	0.00090
2.00	-0.00680	0.00076
2.00	-0.01000	0.00100
2.00	-0.01000	0.00100
2.00	-0.00960	0.00098
2.00	-0.01000	0.00100
2.00	-0.00740	0.00084
2.00	-0.00760	0.00080
2.00	-0.00780	0.00088
2.00	-0.00780	0.00082
2.00	-0.00920	0.00096
2.00	-0.00920	0.00096
2.00	-0.01000	0.00100
2.00	-0.00780	0.00080
2.00	-0.01000	0.00100
2.00	-0.00820	0.00082
2.00	-0.00760	0.00086
2.00	-0.01000	0.00100
2.00	-0.00860	0.00092
2.00	-0.00880	0.00094
2.00	-0.00880	0.00092
2.00	-0.00740	0.00084
2.00	-0.00740	0.00086
2.00	-0.01000	0.00100
2.00	-0.00900	0.00094
2.00	-0.00840	0.00086
2.00	-0.00880	0.00092
2.00	-0.00880	0.00094
2.00	-0.00800	0.00074
2.00	-0.00920	0.00096
2.00	-0.01000	0.00100
2.00	-0.00940	0.00096
2.00	-0.00880	0.00092
2.00	-0.01000	0.00100
2.00	-0.00840	0.00086
2.00	-0.00920	0.00096
2.00	-0.00760	0.00086
2.00	-0.00760	0.00086
2.00	-0.00960	0.00098
2.00	-0.00960	0.00098
2.00	-0.00760	0.00086
2.00	-0.00820	0.00076
2.00	-0.00760	0.00082
2.00	-0.00900	0.00094
2.00	-0.00840	0.00088
2.00	-0.00700	0.00080
2.00	-0.00880	0.00094
2.00	-0.00880	0.00092
2.00	-0.00960	0.00098
2.00	-0.00740	0.00046
2.00	-0.00840	0.00090
2.00	-0.00960	0.00098
2.00	-0.00920	0.00096
2.00	-0.01000	0.00100
2.00	-0.01000	0.00100
2.00	-0.00860	0.00088
2.00	-0.00880	0.00094
2.00	-0.00880	0.00094
2.00	-0.00840	0.00090
2.00	-0.00740	0.00080
2.00	-0.00880	0.00094
2.00	-0.00900	0.00094
2.00	-0.00580	0.00072
2.00	-0.00860	0.00090
2.00	-0.00860	0.00090
2.00	-0.00880	0.00094
2.00	-0.00880	0.00092
2.00	-0.00940	0.00096
2.00	-0.00880	0.00094
2.00	-0.00900	0.00094
2.00	-0.00780	0.00086
2.00	-0.00880	0.00092
2.00	-0.00920	0.00096
2.00	-0.00800	0.00090
2.00	-0.00840	0.00092
2.00	-0.00880	0.00092
2.00	-0.00740	0.00082
2.00	-0.00800	0.00088
2.00	-0.00760	0.00086
2.00	-0.00760	0.00082
2.00	-0.00880	0.00094
2.00	-0.00940	0.00096
2.00	-0.00820	0.00088
2.00	-0.00960	0.00098
2.00	-0.00880	0.00094
2.00	-0.00960	0.00098
2.00	-0.01000	0.00100
2.00	-0.00880	0.00092
2.00	-0.00740	0.00080
2.00	-0.00660	0.00080
2.00	-0.00960	0.00098
2.00	-0.00780	0.00086
2.00	-0.00900	0.00094
2.00	-0.00960	0.00098
2.00	-0.00800	0.00088
2.00	-0.00840	0.00088
2.00	-0.00740	0.00074
2.00	-0.00820	0.00086
2.00	-0.00820	0.00088
2.00	-0.01000	0.00100
2.00	-0.00920	0.00096
2.00	-0.00820	0.00088
2.00	-0.00900	0.00094
2.00	-0.00800	0.00088
2.00	-0.00860	0.00092
2.00	-0.00740	0.00078
2.00	-0.00940	0.00096
2.00	-0.00840	0.00092
2.00	-0.00760	0.00086
2.00	-0.00820	0.00090
2.00	-0.00640	0.00072
2.00	-0.01000	0.00100
2.00	-0.00800	0.00088
2.00	-0.00960	0.00098
2.00	-0.00880	0.00092
2.00	-0.00960	0.00098
2.00	-0.00800	0.00088
2.00	-0.00880	0.00094
2.00	-0.00680	0.00078
2.00	-0.00940	0.00096
2.00	-0.00820	0.00088
2.00	-0.00960	0.00098
2.00	-0.00800	0.00088
2.00	-0.00860	0.00090
2.00	-0.01000	0.00100
2.00	-0.00880	0.00094
2.00	-0.00840	0.00090
2.00	-0.00780	0.00082
2.00	-0.00740	0.00084
2.00	-0.00880	0.00094
2.00	-0.00740	0.00084
2.00	-0.00860	0.00092
2.00	-0.00800	0.00088
2.00	-0.00820	0.00082
2.00	-0.00820	0.00090
2.00	-0.00780	0.00088
2.00	-0.00880	0.00094
2.00	-0.00860	0.00090
2.00	-0.00760	0.00084
2.00	-0.00860	0.00092
2.00	-0.00820	0.00088
2.00	-0.00880	0.00094
2.00	-0.00780	0.00078
2.00	-0.00840	0.00090
2.00	-0.00780	0.00088
2.00	-0.00920	0.00096
2.00	-0.01000	0.00100
2.00	-0.00820	0.00088
2.00	-0.00840	0.00084
2.00	-0.00820	0.00090
2.00	-0.00840	0.00088
2.00	-0.00800	0.00088
2.00	-0.00860	0.00092
2.00	-0.00820	0.00088
2.00	-0.00960	0.00098
2.00	-0.00960	0.00098
2.00	-0.00840	0.00090
2.00	-0.01000	0.00100
2.00	-0.00860	0.00090
2.00	-0.00720	0.00082
2.00	-0.00960	0.00098
2.00	-0.00880	0.00094
2.00	-0.00840	0.00090
2.00	-0.00760	0.00084
2.00	-0.00800	0.00084
2.00	-0.00860	0.00090
2.00	-0.00920	0.00094
2.00	-0.00860	0.00092
2.00	-0.00960	0.00098
2.00	-0.00860	0.00092
2.00	-0.00900	0.00090
2.00	-0.00840	0.00088
2.00	-0.00920	0.00096
2.00	-0.00880	0.00094
2.00	-0.00960	0.00098
2.00	-0.00820	0.00090
2.00	-0.00600	0.00060
2.00	-0.00760	0.00080
2.00	-0.00940	0.00096
2.00	-0.00960	0.00098
2.00	-0.00820	0.00086
2.00	-0.00800	0.00084
2.00	-0.00920	0.00096
2.00	-0.00880	0.00094
2.00	-0.00880	0.00094
2.00	-0.00960	0.00098
2.00	-0.00900	0.00094
2.00	-0.00800	0.00090
2.00	-0.00880	0.00094
2.00	-0.00740	0.00080
2.00	-0.00760	0.00086
2.00	-0.00760	0.00084
2.00	-0.00960	0.00098
2.00	-0.00860	0.00092
2.00	-0.00780	0.00088
2.00	-0.01000	0.00100
2.00	-0.00780	0.00088
2.00	-0.00860	0.00092
2.00	-0.00920	0.00096
2.00	-0.00920	0.00096
2.00	-0.00720	0.00068
2.00	-0.00660	0.00062
2.00	-0.00820	0.00086
2.00	-0.00860	0.00092
2.00	-0.00880	0.00094
2.00	-0.00920	0.00096
2.00	-0.00960	0.00098
2.00	-0.00700	0.00082
2.00	-0.01000	0.00100
2.00	-0.00760	0.00086
2.00	-0.00960	0.00098
2.00	-0.00920	0.00096
2.00	-0.00780	0.00080
2.00	-0.00800	0.00088
2.00	-0.01000	0.00100
2.00	-0.00960	0.00098
2.00	-0.00920	0.00096
2.00	-0.01000	0.00100
2.00	-0.00820	0.00090
2.00	-0.00960	0.00098
2.00	-0.00920	0.00096
2.00	-0.00800	0.00084
2.00	-0.00920	0.00096
2.00	-0.00920	0.00094
2.00	-0.00860	0.00092
2.00	-0.00920	0.00094
2.00	-0.00680	0.00064
2.00	-0.00620	0.00048
2.00	-0.00820	0.00088
2.00	-0.00840	0.00090
2.00	-0.00920	0.00096
2.00	-0.00900	0.00094
2.00	-0.00820	0.00090
2.00	-0.00940	0.00096
2.00	-0.00960	0.00098
2.00	-0.00660	0.00068
2.00	-0.00960	0.00098
2.00	-0.00920	0.00096
2.00	-0.00780	0.00086
2.00	-0.00880	0.00094
2.00	-0.01000	0.00100
2.00	-0.00820	0.00084
2.00	-0.00960	0.00098
2.00	-0.00740	0.00080
2.00	-0.00920	0.00096
2.00	-0.00920	0.00096
2.00	-0.00920	0.00094
2.00	-0.00920	0.00096
2.00	-0.00840	0.00090
2.00	-0.00920	0.00096
2.00	-0.00920	0.00096
2.00	-0.00860	0.00092
2.00	-0.00840	0.00088
2.00	-0.00840	0.00090
2.00	-0.00840	0.00092
2.00	-0.00920	0.00096
2.00	-0.00900	0.00094
2.00	-0.00740	0.00084
2.00	-0.00860	0.00088
2.00	-0.00960	0.00098
2.00	-0.00920	0.00096
2.00	-0.00720	0.00074
2.00	-0.00900	0.00094
2.00	-0.00960	0.00098
2.00	-0.00660	0.00076
2.00	-0.00960	0.00098
2.00	-0.00840	0.00090
2.00	-0.00960	0.00098
2.00	-0.01000	0.00100
2.00	-0.00800	0.00074
2.00	-0.00560	0.00064
2.00	-0.00880	0.00094
2.00	-0.01000	0.00100
2.00	-0.00960	0.00098
2.00	-0.00920	0.00094
2.00	-0.00600	0.00062
2.00	-0.01000	0.00100
2.00	-0.00960	0.00098
2.00	-0.00840	0.00092
2.00	-0.00680	0.00038
2.00	-0.00880	0.00088
2.00	-0.00800	0.00086
