2872459995477.371094, 75184999.972731, -1.152827, 6834.999990
4495059998153.949219, 60246999.994299, -0.470562, 5476.999998

100.708035, 0.021639, 0.023630, 0.000007
57894837073.506996, 568767583.642180, -3323.205527, 47389.474642
108203943929.528702, 420242329.310201, -951.706323, 35019.308208
149594877798.649078, 357394818.617393, -497.947208, 29782.616433
227938086000.820496, 288089730.791458, -214.457972, 24007.412595
778478921661.590698, 156836396.320679, -18.381079, 13069.698805
1433529976783.869141, 116159999.565165, -5.447360, 9679.999859
2872459994227.803223, 82019999.961823, -1.354370, 6834.999988
4495059997643.900391, 65723999.992018, -0.552828, 5476.999997

126.166375, 0.029507, 0.027427, 0.000009
57891256700.709045, 616155795.091609, -3857.329168, 47386.737632
108202918578.635300, 455261494.500384, -1104.660736, 35018.998335
149594341319.687622, 387177389.022071, -577.974757, 29782.516705
227937854947.871185, 312097132.897337, -248.924471, 24007.389869
778478901858.165894, 169906094.982744, -21.335182, 13069.698495
1433529970914.987061, 125839999.407043, -6.322829, 9679.999822
2872459992768.630859, 88854999.947941, -1.572037, 6834.999984
4495059997048.294922, 71200999.989116, -0.641675, 5476.999997

155.563035, 0.039343, 0.031506, 0.000011
57887122415.171341, 663541058.906617, -4431.033296, 47383.563133
108201734608.056488, 490280325.979537, -1268.945794, 35018.638951
149593721849.135834, 416959852.026872, -663.930408, 29782.401043
227937588151.878967, 336104510.529617, -285.944060, 24007.363513
778478878991.227661, 182975793.310325, -24.508106, 13069.698135
1433529964138.211426, 135519999.209391, -7.263147, 9679.999780
2872459991083.729980, 95689999.930588, -1.805827, 6834.999981
4495059996360.550781, 76677999.985488, -0.737103, 5476.999996

189.179328, 0.051449, 0.035867, 0.000013
57882394634.117043, 710922921.357033, -5044.322857, 47379.918651
108200380687.048050, 525298772.403215, -1444.561711, 35018.226389
149593013458.871185, 446742191.108218, -755.814205, 29782.268268
227937283059.750824, 360111859.923097, -325.516745, 24007.333257
778478852841.953735, 196045491.251964, -27.899853, 13069.697721
1433529956388.692871, 145199998.966126, -8.268315, 9679.999731
2872459989156.977539, 102524999.909231, -2.055740, 6834.999976
4495059995574.087891, 82154999.981022, -0.839113, 5476.999995

227.296571, 0.066150, 0.040508, 0.000016
57877033769.458145, 758300896.207970, -5697.203554, 47375.771668
108198845484.633835, 560316778.757866, -1631.508738, 35017.756979
149592210220.725250, 476524388.562072, -853.626197, 29782.117198
227936937118.388123, 384119177.043618, -367.642533, 24007.298832
778478823191.521606, 209115188.752525, -31.510422, 13069.697251
1433529947601.582031, 154879998.670734, -9.338332, 9679.999675
2872459986972.249512, 109359999.883297, -2.321777, 6834.999971
4495059994682.324219, 87631999.975600, -0.947704, 5476.999994

270.196079, 0.083790, 0.045431, 0.000019
57871000227.008110, 805674464.692492, -6389.681909, 47371.089636
108197117669.571320, 595334286.360356, -1829.787160, 35017.227050
149591306206.476837, 506306425.503885, -957.366440, 29781.946653
227936547774.685760, 408126457.588061, -412.321428, 24007.259970
778478789821.108887, 222184885.753198, -35.339814, 13069.696719
1433529937712.029053, 164559998.316263, -10.473199, 9679.999612
2872459984513.422852, 116194999.852176, -2.603938, 6834.999966
4495059993678.678711, 93108999.969094, -1.062877, 5476.999993

318.159174, 0.104739, 0.050636, 0.000023
57864254405.639786, 853043075.480483, -7121.765310, 47365.839975
108195185910.314819, 630351232.857431, -2039.397298, 35016.632932
149590295487.844727, 536088281.868524, -1067.034998, 29781.755453
227936112475.531372, 432133696.984345, -459.553441, 24007.216402
778478752511.893066, 235254582.191497, -39.388029, 13069.696124
1433529926655.184570, 174239997.895329, -11.672915, 9679.999542
2872459981764.374023, 123029999.815220, -2.902222, 6834.999960
4495059992556.570313, 98585999.961367, -1.184630, 5476.999992

371.467175, 0.129385, 0.056121, 0.000027
57856756696.388527, 900406144.643477, -7893.462070, 47359.990067
108193038874.976288, 665367552.225110, -2260.339516, 35015.970955
149589172136.479950, 565869936.410209, -1182.631944, 29781.542417
227935628667.804321, 456140890.391419, -509.338578, 24007.167857
778478711045.051636, 248324278.001260, -43.655065, 13069.695461
1433529914366.199219, 183919997.400112, -12.937481, 9679.999464
2872459978708.979492, 129864999.771742, -3.216629, 6834.999953
4495059991309.417969, 104062999.952277, -1.312965, 5476.999990

430.401408, 0.158140, 0.061888, 0.000031
57848467481.500282, 947763055.615188, -8704.781482, 47353.507252
108190665231.283798, 700383174.768003, -2492.614219, 35015.237447
149587930223.957550, 595651366.702417, -1304.157356, 29781.306364
227935093798.374634, 480148032.699256, -561.676851, 24007.114069
778478665201.762085, 261393973.112651, -48.140925, 13069.694725
1433529900780.223145, 193599996.822359, -14.266896, 9679.999377
2872459975331.116211, 136699999.721018, -3.547160, 6834.999945
4495059989930.639648, 109539999.941672, -1.447882, 5476.999989

495.243201, 0.191435, 0.067936, 0.000036
57839347133.424545, 995113159.147500, -9555.733874, 47346.358823
108188053646.537628, 735398027.118554, -2736.221860, 35014.428734
149586563821.767883, 625432549.137799, -1431.611325, 29781.046113
227934505314.102112, 504155118.528853, -616.568270, 24007.054766
778478614763.202026, 274463667.452156, -52.845607, 13069.693915
1433529885832.406982, 203279996.153382, -15.661161, 9679.999281
2872459971614.660156, 143534999.662285, -3.893814, 6834.999937
4495059988413.654297, 115016999.929392, -1.589379, 5476.999987

566.273883, 0.229726, 0.074266, 0.000041
57829356013.751945, 1042455773.261639, -10446.330664, 47338.512023
108185192787.563873, 770412032.236197, -2991.162936, 35013.541144
149585067001.307465, 655213458.928075, -1564.993949, 29780.760483
227933860661.835022, 528162142.232218, -674.012847, 24006.989682
778478559510.548706, 287533360.942586, -57.769111, 13069.693025
1433529869457.901123, 212959995.384058, -17.120275, 9679.999176
2872459967543.488281, 150369999.594742, -4.256592, 6834.999928
4495059986751.880859, 120493999.915271, -1.737458, 5476.999985

643.774789, 0.273488, 0.080877, 0.000047
57818454472.096207, 1089790183.194288, -11376.584416, 47329.934038
108182071320.665833, 805425109.406430, -3257.437995, 35012.571002
149583433833.869293, 684994070.103921, -1704.305337, 29780.448293
227933157288.409058, 552169097.892366, -734.010594, 24006.918546
778478499224.979736, 300603053.503078, -62.911438, 13069.692053
1433529851591.856201, 222639994.504831, -18.644239, 9679.999061
2872459963101.477051, 157204999.517550, -4.635493, 6834.999918
4495059984938.738281, 125970999.899132, -1.892118, 5476.999983

728.027257, 0.323220, 0.087769, 0.000053
57806602844.920303, 1137115641.338377, -12346.508895, 47320.591992
108178677911.572891, 840437174.239792, -3535.047639, 35011.514632
149581658390.632782, 714774355.514841, -1849.545608, 29780.108363
227932392640.646088, 576175979.323308, -796.561528, 24006.841089
778478433687.672485, 313672745.049091, -68.272588, 13069.690995
1433529832169.422607, 232319993.505710, -20.233053, 9679.998936
2872459958272.502930, 164039999.429832, -5.030517, 6834.999907
4495059982967.644531, 131447999.880792, -2.053359, 5476.999980

819.312630, 0.379440, 0.094942, 0.000060
57793761454.306511, 1184431367.178278, -13356.119125, 47310.452940
108175001225.387039, 875448138.670753, -3823.992523, 35010.368358
149579734742.653198, 744554286.829038, -2000.714891, 29779.739509
227931564165.352783, 600182780.070046, -861.665663, 24006.757043
778478362679.804199, 326742435.492409, -73.852560, 13069.689846
1433529811125.750732, 241999992.376268, -21.886716, 9679.998800
2872459953040.442383, 170874999.330672, -5.441666, 6834.999895
4495059980832.019531, 136924999.860061, -2.221182, 5476.999978

917.912255, 0.442690, 0.102397, 0.000067
57779890606.670013, 1231736547.219148, -14405.431445, 47299.483866
108171029926.527039, 910457910.956499, -4124.273358, 35009.128502
149577656960.850586, 774333834.533263, -2157.813327, 29779.340552
227930669309.319397, 624189493.408564, -929.323017, 24006.666138
778478285982.552246, 339812124.741142, -79.651355, 13069.688604
1433529788395.990967, 251679991.105646, -23.605228, 9679.998653
2872459947389.171875, 177709999.219117, -5.868937, 6834.999882
4495059978525.281250, 142401999.836737, -2.395586, 5476.999975

1024.107483, 0.513534, 0.110134, 0.000075
57764950591.415810, 1279030334.910147, -15494.463566, 47287.651671
108166752678.670166, 945466395.675614, -4435.890918, 35007.791385
149575419115.998230, 804112967.932653, -2320.841070, 29778.910309
227929705519.318237, 648196112.345811, -999.533609, 24006.568106
778478203377.093994, 352881812.699721, -85.668973, 13069.687264
1433529763915.293945, 261359989.682549, -25.388590, 9679.998495
2872459941302.568359, 184544999.094176, -6.312332, 6834.999868
4495059976040.847656, 147878999.810615, -2.576571, 5476.999972

1138.179675, 0.592555, 0.118151, 0.000083
57748901679.538498, 1326311850.561249, -16623.234626, 47274.923172
108162158144.691574, 980473493.726654, -4758.846034, 35006.353325
149573015278.710754, 833891655.150562, -2489.798283, 29778.447598
227928670242.102325, 672202629.619697, -1072.297457, 24006.462677
778478114644.606689, 365951499.268906, -91.905413, 13069.685823
1433529737618.810059, 271039988.095249, -27.236802, 9679.998325
2872459934764.507813, 191379998.954818, -6.771850, 6834.999853
4495059973372.138672, 153355999.781479, -2.764138, 5476.999969

1260.410192, 0.680360, 0.126450, 0.000093
57731704122.164635, 1373580181.253388, -17791.765251, 47261.265090
108157234986.601257, 1015479102.326612, -5093.139606, 35004.810641
149570439519.431519, 863669863.128368, -2664.685145, 29777.951237
227927560924.403778, 696209037.699080, -1147.614585, 24006.349582
778478019566.267456, 379021184.345776, -98.360677, 13069.684277
1433529709441.689697, 280719986.331582, -29.149863, 9679.998142
2872459927758.867188, 198214998.799977, -7.247492, 6834.999837
4495059970512.572266, 158832999.749106, -2.958285, 5476.999966

1391.080405, 0.777579, 0.135031, 0.000102
57713318149.037117, 1420834380.741632, -19000.077612, 47246.644049
108151971865.478638, 1050483115.009259, -5438.772598, 35003.159648
149567685908.419861, 893447557.625278, -2845.501847, 29777.420045
227926375012.932312, 720215328.783747, -1225.485015, 24006.228553
778477917923.253540, 392090867.823739, -105.034763, 13069.682623
1433529679319.083496, 290399984.378951, -31.127774, 9679.997946
2872459920269.522949, 205049998.628545, -7.739258, 6834.999820
4495059967455.567383, 164309999.713264, -3.159014, 5476.999962

1530.471692, 0.884860, 0.143893, 0.000113
57693703966.941292, 1468073469.351125, -20248.195482, 47231.026562
108146357441.404694, 1085485421.623373, -5795.746043, 35001.396661
149564748515.737518, 923224703.218107, -3032.248592, 29776.852838
227925109954.373566, 744221494.804407, -1305.908772, 24006.099319
778477809496.741943, 405160549.592525, -111.927672, 13069.680857
1433529647186.141602, 300079982.224323, -33.170534, 9679.997738
2872459912280.351563, 211884998.439378, -8.247146, 6834.999801
4495059964194.542969, 169786999.673714, -3.366325, 5476.999958

1678.865437, 1.002877, 0.153036, 0.000124
57672821758.072174, 1515296433.865481, -21536.144299, 47214.379028
108140380373.391739, 1120485908.330835, -6164.061047, 34999.517991
149561621411.234863, 953001263.301051, -3224.925600, 29776.248434
227923763195.387421, 768227527.422674, -1388.885884, 24005.961613
778477694067.909790, 418230229.538187, -119.039404, 13069.678975
1433529612978.014648, 309759979.854232, -35.278144, 9679.997515
2872459903775.229980, 218719998.231296, -8.771159, 6834.999782
4495059960722.917969, 175263999.630209, -3.580216, 5476.999954

1836.543033, 1.132323, 0.162460, 0.000136
57650631678.342300, 1562502227.407357, -22863.951221, 47196.667723
108134029319.310791, 1155484457.604602, -6543.718788, 34997.519948
149558298664.536530, 982777200.085438, -3423.533104, 29775.605649
227922332182.606262, 792233418.031050, -1474.416377, 24005.815165
778477571417.933960, 431299907.543105, -126.369959, 13069.676974
1433529576629.853027, 319439977.254778, -37.450604, 9679.997279
2872459894738.034180, 225554998.003076, -9.311294, 6834.999761
4495059957034.110352, 180740999.582494, -3.800689, 5476.999950

2003.785880, 1.273914, 0.172166, 0.000148
57627093855.629707, 1609689769.310886, -24231.645189, 47177.858789
108127292935.816483, 1190480948.226537, -6934.720521, 34995.398840
149554774345.026581, 1012552474.599463, -3628.071352, 29774.923301
227920814362.633148, 816239157.752909, -1562.500283, 24005.659706
778477441327.991455, 444369583.485982, -133.919337, 13069.674849
1433529538076.807373, 329119974.411625, -39.687913, 9679.997028
2872459885152.641113, 232389997.753460, -9.867554, 6834.999739
4495059953121.539063, 186217999.530306, -4.027743, 5476.999945

2180.875389, 1.428388, 0.182154, 0.000161
57602168387.965294, 1656857944.985665, -25639.256985, 47157.918231
108120159878.269608, 1225475255.285111, -7337.067580, 34993.150973
149551042521.833191, 1042327046.687914, -3838.540607, 29774.200206
227919207182.039978, 840244737.442477, -1653.137634, 24005.494966
778477303579.259155, 457439257.241846, -141.687539, 13069.672598
1433529497254.027832, 338799971.310004, -41.990071, 9679.996762
2872459875002.927246, 239224997.481152, -10.439936, 6834.999716
4495059948978.623047, 191694999.473373, -4.261379, 5476.999941

2368.092979, 1.596505, 0.192422, 0.000175
57575815341.659073, 1704005605.771993, -27086.819300, 47136.811901
108112618800.657242, 1260467250.172954, -7750.761380, 34990.772650
149547097263.812927, 1072100875.011867, -4054.941149, 29773.435180
227917508087.365601, 864250147.684817, -1746.328463, 24005.320677
778477157952.913818, 470508928.682048, -149.674563, 13069.670216
1433529454096.665039, 348479967.934710, -44.357079, 9679.996480
2872459864272.769043, 246059997.184817, -11.028442, 6834.999691
4495059944598.781250, 197171999.411417, -4.501595, 5476.999935

2565.720079, 1.779047, 0.202973, 0.000190
57547994749.364517, 1751131568.787027, -28574.366789, 47114.505495
108104658355.510376, 1295456800.584265, -8175.803419, 34988.260170
149542932639.534454, 1101873917.048378, -4277.273276, 29772.627039
227915714525.113770, 888255378.795804, -1842.072807, 24005.136569
778477004230.132202, 483578597.674263, -157.880411, 13069.667700
1433529408539.869385, 358159964.270105, -46.788937, 9679.996183
2872459852946.042969, 252894996.863082, -11.633072, 6834.999665
4495059939975.432617, 202648999.344150, -4.748393, 5476.999930

2774.038130, 1.976817, 0.213804, 0.000206
57518666608.080315, 1798234616.761529, -30101.936138, 47090.964540
108096267193.819229, 1330443770.512063, -8612.195282, 34985.609831
149538542717.261902, 1131646129.090147, -4505.537298, 29771.774598
227913823941.751160, 912260420.822109, -1940.370704, 24004.942373
778476842192.090942, 496648264.082494, -166.305083, 13069.665046
1433529360518.791260, 367839960.300116, -49.285644, 9679.995869
2872459841006.625488, 259729996.514536, -12.253825, 6834.999637
4495059935101.995117, 208125999.271278, -5.001773, 5476.999924

2993.328583, 2.190642, 0.224917, 0.000222
57487790877.088722, 1845313497.866869, -31669.566125, 47066.154385
108087433964.946030, 1365428020.245286, -9059.938642, 34982.817927
149533921564.937592, 1161417466.245166, -4739.733549, 29770.876673
227911833783.705261, 936265263.541170, -2041.222194, 24004.737820
778476671619.966553, 509717927.767063, -174.948578, 13069.662251
1433529309968.581055, 377519956.008236, -51.847201, 9679.995539
2872459828438.393555, 266564996.137729, -12.890701, 6834.999608
4495059929971.887695, 213602999.192498, -5.261733, 5476.999918

3223.872903, 2.421370, 0.236312, 0.000240
57455327475.829712, 1892366925.531937, -33277.297689, 47040.040191
108078147316.535416, 1400409406.365733, -9519.035262, 34979.880750
149529063250.164368, 1191187882.436345, -4979.862375, 29769.932078
227909741497.362244, 960269896.461173, -2144.627320, 24004.522640
778476492294.935425, 522787588.584619, -183.810896, 13069.659311
1433529256824.389160, 387199951.377524, -54.473607, 9679.995191
2872459815225.223633, 273399995.731174, -13.543701, 6834.999578
4495059924578.529297, 219079999.107497, -5.528275, 5476.999912

3465.952563, 2.669871, 0.247988, 0.000258
57421236281.710022, 1939393578.249610, -34925.173992, 47012.586920
108068395894.422348, 1435387781.744835, -9989.486999, 34976.794587
149523961840.187531, 1220957330.401126, -5225.924144, 29768.939627
227907544529.064728, 984274308.821025, -2250.586126, 24004.296565
778476303998.174072, 535857246.388136, -192.892038, 13069.656221
1433529201021.366211, 396879946.390603, -57.164863, 9679.994826
2872459801350.991699, 280234995.293345, -14.212824, 6834.999546
4495059918915.337891, 224556999.015959, -5.801398, 5476.999905

3719.849055, 2.937038, 0.259946, 0.000277
57385477127.846146, 1986392099.372411, -36613.240485, 46983.759324
108058168342.537628, 1470362995.540255, -10471.295806, 34973.555724
149518611401.876190, 1250725761.691067, -5477.919242, 29767.898135
227905240325.109558, 1008278489.590326, -2359.098660, 24004.059324
778476106510.858643, 548926901.026911, -202.192004, 13069.652979
1433529142494.662354, 406559941.029662, -59.920969, 9679.994443
2872459786799.574707, 287069994.822680, -14.898071, 6834.999512
4495059912975.732422, 230033998.917554, -6.081103, 5476.999898

3985.843882, 3.223785, 0.272185, 0.000297
57348009800.740311, 2033361096.896973, -38341.544979, 46953.521932
108047453302.810898, 1505334893.192322, -10964.463733, 34970.160440
149513006001.704102, 1280493126.671410, -5735.848073, 29766.806415
227902826331.745422, 1032282427.469347, -2470.164969, 24003.810649
778475899614.165283, 561996552.346565, -211.710794, 13069.649581
1433529081179.427979, 416239935.276458, -62.741924, 9679.994041
2872459771554.849121, 293904994.317575, -15.599441, 6834.999477
4495059906753.132813, 235510998.811950, -6.367388, 5476.999891

4264.218560, 3.531049, 0.284705, 0.000318
57308794037.888359, 2080299143.236947, -40110.137711, 46921.839043
108036239415.071228, 1540303316.420276, -11468.992933, 34966.605013
149507139705.730225, 1310259374.520627, -5999.711063, 29765.663279
227900299995.170563, 1056286110.888991, -2583.785108, 24003.550271
778475683089.270142, 575066200.189044, -221.448408, 13069.646023
1433529017010.813721, 425919929.112310, -65.627729, 9679.993621
2872459755600.691895, 300739993.776392, -16.316935, 6834.999440
4495059900240.956055, 240987998.698802, -6.660255, 5476.999883

4555.254625, 3.859790, 0.297508, 0.000340
57267789525.318459, 2127204774.983926, -41919.071414, 46888.674710
108024515316.945190, 1575268103.218338, -11984.885659, 34962.885716
149501006579.578613, 1340024453.229944, -6269.508656, 29764.467541
227897658761.530273, 1080289528.010772, -2699.959128, 24003.277919
778475456717.349121, 588135844.392618, -231.404846, 13069.642301
1433528949923.969971, 435599922.518105, -68.578383, 9679.993181
2872459738920.979004, 307574993.197452, -17.050552, 6834.999401
4495059893432.622070, 246464998.577761, -6.959703, 5476.999875

4859.233624, 4.210989, 0.310591, 0.000363
57224955895.059418, 2174076492.656003, -43768.401391, 46853.992725
108012269643.752502, 1610229087.851590, -12512.144273, 34958.998817
149494600688.417847, 1369788309.602841, -6545.241319, 29763.218012
227894900076.914429, 1104292666.726778, -2818.687088, 24002.993324
778475220279.578003, 601205484.791880, -241.580108, 13069.638413
1433528879854.046875, 445279915.474295, -71.593887, 9679.992721
2872459721499.587402, 314409992.579038, -17.800293, 6834.999361
4495059886321.548828, 251941998.448466, -7.265733, 5476.999866

5176.437124, 4.585652, 0.323957, 0.000387
57180252722.537445, 2220912760.433523, -45658.185580, 46817.756613
107999491028.399139, 1645186100.851655, -13050.771242, 34954.940580
149487916096.940094, 1399550889.254531, -6826.909539, 29761.913504
227892021387.354919, 1128295514.659637, -2939.969046, 24002.696218
778474973557.132568, 614275121.217749, -251.974195, 13069.634353
1433528806736.195068, 454959907.960897, -74.674241, 9679.992242
2872459703320.393555, 321244991.919397, -18.566157, 6834.999319
4495059878901.156250, 257418998.310552, -7.578344, 5476.999858

5507.146709, 4.984803, 0.337603, 0.000412
57133639523.899933, 2267712005.881592, -47588.484636, 46779.929613
107986168101.267990, 1680138969.012189, -13600.769146, 34950.707266
149480946869.339630, 1429312136.611415, -7114.513825, 29760.552828
227889020138.823059, 1152298059.162486, -3063.805064, 24002.386330
778474716331.188232, 627344753.497468, -262.587106, 13069.630118
1433528730505.564697, 464639899.957495, -77.819444, 9679.991741
2872459684367.273926, 328079991.216736, -19.348144, 6834.999275
4495059871164.861328, 262895998.163643, -7.897536, 5476.999848

5851.643982, 5.409494, 0.351532, 0.000438
57085075753.265015, 2314472619.658902, -49559.362002, 46740.474665
107972289490.106979, 1715087515.384169, -14162.140677, 34946.295129
149473687069.290863, 1459071994.910510, -7408.054707, 29759.134794
227885893777.226959, 1176300287.318930, -3190.195207, 24002.063390
778474448382.920532, 640414381.454602, -273.418842, 13069.625706
1433528651097.306152, 474319891.443238, -81.029497, 9679.991220
2872459664624.104980, 334914990.469224, -20.146255, 6834.999229
4495059863106.083984, 268372998.007358, -8.223309, 5476.999839

6210.210564, 5.860795, 0.365742, 0.000465
57034520799.895363, 2361192955.212401, -51570.883985, 46699.354399
107957843819.914719, 1750031559.270967, -14734.888642, 34941.700420
149466130759.925873, 1488830406.198855, -7707.532740, 29757.658211
227882639748.408722, 1200302185.943004, -3319.139543, 24001.727130
778474169493.504761, 653484004.909043, -284.469402, 13069.621111
1433528568446.570068, 483999882.396839, -84.304400, 9679.990677
2872459644074.763184, 341749989.674993, -20.960490, 6834.999181
4495059854718.243164, 273849997.841304, -8.555664, 5476.999829

6583.128097, 6.339802, 0.380234, 0.000493
56981933985.294708, 2407871328.457314, -53623.119835, 46656.531115
107942819712.823608, 1784970916.223221, -15319.015967, 34936.919381
149458272003.811493, 1518587311.332892, -8012.948500, 29756.121889
227879255498.141724, 1224303741.579139, -3450.638140, 24001.377280
778473879444.116089, 666553623.677004, -295.738788, 13069.616331
1433528482488.506592, 493679872.796578, -87.644152, 9679.990112
2872459622703.125488, 348584988.832135, -21.790848, 6834.999132
4495059845994.756836, 279326997.665084, -8.894600, 5476.999818

6970.678243, 6.847633, 0.395007, 0.000523
56927274560.225502, 2454506017.442029, -55716.141824, 46611.966770
107927205787.980392, 1819905398.033485, -15914.525700, 34931.948254
149450104862.925995, 1548342649.977822, -8324.302588, 29754.524637
227875738472.127777, 1248304940.502112, -3584.691074, 24001.013569
778473578015.929443, 679623237.571026, -307.226998, 13069.611361
1433528393158.266113, 503359862.620302, -91.048754, 9679.989524
2872459600493.067871, 355419987.938706, -22.637329, 6834.999080
4495059836929.043945, 284803997.478291, -9.240117, 5476.999808

7373.142688, 7.385426, 0.410062, 0.000553
56870501701.646004, 2501095261.997314, -57850.025330, 46565.622964
107910990661.424255, 1854834812.730661, -16521.421009, 34926.783270
149441623398.635071, 1578096360.606928, -8641.595629, 29752.865262
227872086115.994171, 1272305768.717009, -3721.298418, 24000.635729
778473264990.119629, 692692846.399971, -318.934034, 13069.606199
1433528300390.999023, 513039851.845420, -94.518205, 9679.988914
2872459577428.467285, 362254986.992722, -23.499934, 6834.999027
4495059827514.523438, 290280997.280510, -9.592215, 5476.999797

