t	Sol_x	Sol_y	Mercurio_x	Mercurio_y	Venus_x	Venus_y	Tierra_x	Tierra_y	Marte_x	Marte_y	Jupiter_x	Jupiter_y	Saturno_x	Saturno_y	Urano_x	Urano_y	Neptuno_x	Neptuno_y	
119.60000	0.00351060	0.40253774	0.36409445	0.53896175	-0.18645411	1.09770435	0.22060606	-0.57281638	-1.39820090	-0.19569581	5.03000808	1.74801090	8.88882662	3.87087786	-17.78440434	6.26189508	0.16331158	-29.13436970	
119.70000	0.00360256	0.40257546	-0.37408414	0.44354631	-0.68885263	0.59758674	0.75312779	-0.25902409	-1.12457769	-0.62208286	4.95182762	2.01264799	8.81292107	4.06018851	-17.82897952	6.12310749	0.27899260	-29.13521855	
119.80000	0.00370779	0.40261764	0.32116949	0.18129358	-0.51989020	-0.09136290	0.99917425	0.30772202	-0.72629167	-0.93525057	4.85979109	2.27277761	8.73299075	4.24782609	-17.87248202	5.98397593	0.39466949	-29.13561449	
119.90000	0.00382716	0.40266385	-0.16392919	0.74374815	0.15628752	-0.30261367	0.86494692	0.91073468	-0.24734158	-1.10059727	4.75415805	2.52767165	8.64907200	4.43370554	-17.91490914	5.84450874	0.51034046	-29.13555760	
120.00000	0.00396154	0.40271534	0.00030850	0.01755274	0.68660538	0.16485919	0.40165395	1.31954705	0.25936743	-1.09985725	4.63522642	2.77661695	8.56120301	4.61774269	-17.95625824	5.70471430	0.62600374	-29.13504798	
120.10000	0.00411142	0.40277392	0.20083928	0.73159786	0.56329682	0.86037254	-0.21374800	1.37748603	0.73787049	-0.93311324	4.50333164	3.01891738	8.46942390	4.79985426	-17.99652676	5.56460102	0.74165756	-29.13408570	
120.20000	0.00427558	0.40284240	-0.31599311	0.19526205	-0.09578875	1.11673795	-0.74555144	1.06180475	1.13532400	-0.61878168	4.35884571	3.25389579	8.37377661	4.97995790	-18.03571218	5.42417731	0.85730015	-29.13267087	
120.30000	0.00445115	0.40292137	0.39023113	0.42332280	-0.65752617	0.68472843	-0.98944661	0.49318735	1.40783848	-0.19157690	4.20217600	3.48089601	8.27430496	5.15797218	-18.07381208	5.28345161	0.97292973	-29.13080360	
120.40000	0.00463653	0.40300993	-0.34085432	0.56022656	-0.57755693	-0.02010323	-0.85149954	-0.11009138	1.52532327	0.30132047	4.03376415	3.69928464	8.17105458	5.33381667	-18.11082408	5.14243240	1.08854455	-29.12848400	
120.50000	0.00483115	0.40310643	0.24031459	0.09630132	0.06649477	-0.31562647	-0.38473513	-0.51634587	1.47481172	0.80546996	3.85408469	3.90845293	8.06407288	5.50741193	-18.14674589	5.00112815	1.20414283	-29.12571219	
120.60000	0.00503695	0.40321002	-0.04786137	0.78038199	0.65203210	0.08088639	0.23151492	-0.56997521	1.26189971	1.26518233	3.66364370	4.10781847	7.95340909	5.67867953	-18.18157527	4.85954737	1.31972280	-29.12248830	
120.70000	0.00525527	0.40332255	-0.11571909	0.03875530	0.61802142	0.78645836	0.76113104	-0.25097095	0.91013360	1.62967486	3.46297732	4.29682683	7.83911414	5.84754211	-18.21531006	4.71769857	1.43528271	-29.11881245	
120.80000	0.00548606	0.40344613	0.29460587	0.65664959	-0.00296300	1.12446576	1.00181557	0.31821943	0.45840847	1.85868939	3.25265016	4.47495311	7.72124066	6.01392337	-18.24794815	4.57559031	1.55082078	-29.11468479	
120.90000	0.00572777	0.40358311	-0.36232850	0.30626540	-0.61493666	0.76760024	0.86187420	0.91999228	-0.04333675	1.92694641	3.03325365	4.64170342	7.59984298	6.17774812	-18.27948753	4.43323114	1.66633526	-29.11010547	
121.00000	0.00597777	0.40373357	0.38029474	0.30615382	-0.62530400	0.05838895	0.39475884	1.32438950	-0.53964493	1.82693544	2.80540436	4.79661620	7.47497702	6.33894231	-18.30992622	4.29062962	1.78182438	-29.10507464	
121.10000	0.00623532	0.40389674	-0.27248743	0.66161591	-0.02384855	-0.31661785	-0.22105852	1.37647194	-0.97567034	1.56973485	2.56974215	4.93926355	7.34670034	6.49743304	-18.33926233	4.14779437	1.89728637	-29.09959247	
121.20000	0.00650005	0.40407238	0.13770186	0.04084807	0.60745768	0.00258085	-0.74967138	1.05578409	-1.30323131	1.18377933	2.32692837	5.06925236	7.21507202	6.65314865	-18.36749404	4.00473398	2.01271950	-29.09365911	
121.30000	0.00677243	0.40426087	0.07398462	0.78015040	0.66319291	0.70686762	-0.98796646	0.48496843	-1.48612230	0.71171678	2.07764393	5.18622536	7.08015270	6.80601867	-18.39461959	3.86145708	2.12812198	-29.08727475	
121.40000	0.00705157	0.40446395	-0.21953645	0.09572106	0.09029872	1.12095036	-0.84412543	-0.11683126	-1.50410748	0.20570384	1.82258734	5.28986207	6.94200449	6.95597393	-18.42063730	3.71797230	2.24349207	-29.08043957	
121.50000	0.00733541	0.40468175	0.36095871	0.55781808	-0.56190427	0.84499808	-0.37338912	-0.51846098	-1.35515647	-0.27834391	1.56247270	5.37987966	6.80069096	7.10294656	-18.44554552	3.57428831	2.35882802	-29.07315376	
121.60000	0.00762260	0.40491371	-0.37170544	0.42750137	-0.66247121	0.14300435	0.24343486	-0.56604305	-1.05567535	-0.68692271	1.29802767	5.45603368	6.65627712	7.24687000	-18.46934273	3.43041377	2.47412806	-29.06541750	
121.70000	0.00791244	0.40515820	0.33532807	0.19883456	-0.11345342	-0.30545048	0.77004204	-0.24183529	-0.63870517	-0.97485269	1.02999140	5.51811865	6.50882934	7.38767910	-18.49202743	3.28635735	2.58939044	-29.05723101	
121.80000	0.00820656	0.40541458	-0.17585373	0.73786254	0.55344487	-0.06876667	1.00531703	0.32976969	-0.15027901	-1.11027750	0.75911243	5.56596859	6.35841538	7.52531008	-18.51359820	3.14212776	2.70461342	-29.04859450	
121.90000	0.00850576	0.40568453	0.02296628	0.02059992	0.69799594	0.62292379	0.85966518	0.93029373	0.35566324	-1.07819355	0.48614658	5.59945743	6.20510431	7.65970061	-18.53405370	2.99773370	2.81979524	-29.03950817	
122.00000	0.00880959	0.40597001	0.18955210	0.74360567	0.18237247	1.10634235	0.38873960	1.33030652	0.82324140	-0.88211357	0.21185480	5.61849922	6.04896651	7.79078982	-18.55339265	2.85318389	2.93493416	-29.02997227	
122.10000	0.00911568	0.40627316	-0.30097006	0.18343607	-0.49942940	0.91574889	-0.22751905	1.37658431	1.20081780	-0.54367869	-0.06299892	5.62304835	5.89007359	7.91851834	-18.57161383	2.70848704	3.05002843	-29.01998700	
122.20000	0.00942066	0.40659325	0.39370205	0.44497825	-0.68860140	0.23247915	-0.75299513	1.05093101	1.44670819	-0.10026144	-0.33764974	5.61309960	5.72849844	8.04282833	-18.58871611	2.56365191	3.16507629	-29.00955262	
122.30000	0.00972318	0.40692846	-0.34304319	0.54715057	-0.20107640	-0.28220841	-0.98573487	0.47795959	1.53378691	0.39917144	-0.61133406	5.58868805	5.56431510	8.16366349	-18.60469842	2.41868724	3.28007601	-28.99866936	
122.40000	0.01002290	0.40727694	0.25957657	0.11171541	0.49067664	-0.13199509	-0.83604773	-0.12227948	1.45247833	0.89947434	-0.88329164	5.54988894	5.39759880	8.28096912	-18.61955974	2.27360179	3.39502585	-28.98733749	
122.50000	0.01032127	0.40763800	-0.06071291	0.78165965	0.72177281	0.53598664	-0.36143520	-0.51918023	1.21180755	1.34541535	-1.15276771	5.49681734	5.22842589	8.39469211	-18.63329914	2.12840431	3.50992406	-28.97555724	
122.60000	0.01061843	0.40801306	-0.09303375	0.03793822	0.27167422	1.08092654	0.25581269	-0.56064811	0.83839881	1.68777383	-1.41901506	5.42962779	5.05687382	8.50478100	-18.64591575	1.98310360	3.62476891	-28.96332890	
122.70000	0.01091326	0.40840273	0.28758556	0.67486009	-0.42867076	0.97866897	0.77925517	-0.23123623	0.37353482	1.88877392	-1.68129603	5.34851382	4.88302110	8.61118598	-18.65740877	1.83770841	3.73955864	-28.95065273	
122.80000	0.01120423	0.40880735	-0.35186915	0.29377285	-0.70329814	0.32522126	1.00900421	0.34274338	-0.13139953	1.92625626	-1.93888461	5.25370729	4.70694726	8.71385892	-18.66777748	1.69222755	3.85429154	-28.93752901	
122.90000	0.01148981	0.40922556	0.38987801	0.32919329	-0.28521337	-0.24729120	0.85756838	0.94197783	-0.62059174	1.79612754	-2.19106835	5.14547776	4.52873284	8.81275341	-18.67702120	1.54666980	3.96896586	-28.92395803	
123.00000	0.01177060	0.40965642	-0.27913931	0.65348200	0.42014424	-0.18600875	0.38279230	1.33758498	-1.03996942	1.51281479	-2.43715031	5.02413161	4.34845932	8.90782475	-18.68513935	1.40104397	4.08357987	-28.90994008	
123.10000	0.01204659	0.41010042	0.16012125	0.05328540	0.73404275	0.44746952	-0.23391822	1.37806561	-1.34317812	1.10766917	-2.67645094	4.89001119	4.16620909	8.99903001	-18.69213139	1.25535885	4.19813183	-28.89547545	
123.20000	0.01231743	0.41055835	0.06137335	0.78904958	0.35668481	1.04512115	-0.75627371	1.04749115	-1.49670309	0.62549666	-2.90830993	4.74349381	3.98206544	9.08632800	-18.69799688	1.10962325	4.31262002	-28.88056446	
123.30000	0.01258092	0.41103129	-0.19915978	0.09166821	-0.35086277	1.03280583	-0.98352136	0.47243085	-1.48356562	0.11960500	-3.13208797	4.58499065	3.79611249	9.16967935	-18.70273543	0.96384597	4.42704271	-28.86520742	
123.40000	0.01283435	0.41151771	0.35870965	0.58102567	-0.70646741	0.41981006	-0.82810870	-0.12619710	-1.30518988	-0.35408178	-3.34716844	4.41494562	3.60843518	9.24904646	-18.70634670	0.81803584	4.54139817	-28.84940464	
123.50000	0.01307683	0.41201529	-0.36700865	0.41616473	-0.36466620	-0.20122697	-0.34977117	-0.51836829	-0.98124238	-0.74319288	-3.55295910	4.23383405	3.41911920	9.32439360	-18.70883046	0.67220167	4.65568467	-28.83315646	
123.60000	0.01330872	0.41252154	0.34995820	0.22164984	0.34285232	-0.22992776	0.26776456	-0.55376832	-0.54746640	-1.00468708	-3.74889361	4.04216140	3.22825097	9.39568684	-18.71018653	0.52635226	4.76990050	-28.81646320	
123.70000	0.01353230	0.41303571	-0.18640619	0.73607177	0.73449613	0.35878589	0.78794741	-0.21921034	-0.05174407	-1.10960443	-3.93443308	3.84046183	3.03591762	9.46289412	-18.71041478	0.38049643	4.88404392	-28.79932520	
123.80000	0.01374828	0.41355936	0.04628516	0.02940974	0.43596680	0.99948041	1.01209527	0.35709724	0.45118434	-1.04627254	-4.10906748	3.62929672	2.84220691	9.52598525	-18.70951518	0.23464301	4.99811322	-28.78174282	
123.90000	0.01395587	0.41409368	0.17829935	0.75977865	-0.26732033	1.07730171	0.85480120	0.95498906	0.90576528	-0.82160905	-4.27231698	3.40925313	2.64720721	9.58493194	-18.70748775	0.08880079	5.11210668	-28.76371640	
124.00000	0.01415290	0.41463941	-0.28503810	0.17705994	-0.69816844	0.51474247	0.37612516	1.34611260	1.26177562	-0.46036837	-4.42373325	3.18094215	2.45100747	9.63970776	-18.70433259	-0.05702141	5.22602259	-28.74524631	
124.10000	0.01433709	0.41519474	0.39627258	0.47148083	-0.43829946	-0.14477571	-0.24103680	1.38072492	1.47988309	-0.00241030	-4.56290057	2.94499728	2.25369715	9.69028823	-18.70004987	-0.20281478	5.33985922	-28.72633291	
124.20000	0.01450840	0.41575771	-0.34470551	0.53865878	0.25991045	-0.26307545	-0.76024595	1.04520918	1.53600269	0.50170909	-4.68943700	2.70207266	2.05536623	9.73665075	-18.69463981	-0.34857052	5.45361486	-28.70697658	
124.30000	0.01466704	0.41632711	0.27774391	0.13265607	0.72297512	0.27140696	-0.98200667	0.46808252	1.42396178	0.99633428	-4.80299533	2.45284130	1.85610510	9.77877468	-18.68810272	-0.49427982	5.56728781	-28.68717768	
124.40000	0.01481392	0.41690262	-0.07419448	0.78690545	0.50795898	0.94478231	-0.82092375	-0.12891283	1.15617721	1.42687011	-4.90326402	2.19799325	1.65600457	9.81664131	-18.68043898	-0.63993390	5.68087635	-28.66693662	
124.50000	0.01494819	0.41748489	-0.07115181	0.04273176	-0.17969282	1.11131717	-0.33894505	-0.51636191	0.76227264	1.74581881	-4.98996799	1.93823374	1.45515583	9.85023386	-18.67164904	-0.78552396	5.79437877	-28.64625378	
124.60000	0.01506853	0.41807274	0.27866664	0.69718606	-0.67868052	0.60832800	0.27878421	-0.54574180	0.28579546	1.91802396	-5.06286937	1.67428128	1.25365038	9.87953753	-18.66173342	-0.93104121	5.90779338	-28.62512957	
124.70000	0.01517445	0.41866468	-0.34207895	0.28618279	-0.50502447	-0.07891072	0.79561195	-0.20613304	-0.22060057	1.92454418	-5.12176811	1.40686568	1.05157999	9.90453946	-18.65069270	-1.07647689	6.02111846	-28.60356438	
124.80000	0.01526637	0.41925849	0.39689352	0.35695270	0.17252611	-0.28499735	1.01409850	0.37237001	-0.70097031	1.76473567	-5.16650248	1.13672614	0.84903668	9.92522877	-18.63852755	-1.22182221	6.13435230	-28.58155863	
124.90000	0.01534644	0.41985371	-0.28706993	0.64921748	0.69959280	0.18658396	0.85094570	0.96879312	-1.10224981	1.45631839	-5.19694953	0.86460922	0.64611266	9.94159653	-18.62523870	-1.36706843	6.24749323	-28.55911274	
125.00000	0.01541517	0.42045156	0.18003491	0.07083363	0.57151551	0.88178215	0.36840460	1.35535882	-1.38011037	1.03342085	-5.21302542	0.59126686	0.44290031	9.95363580	-18.61082696	-1.51220677	6.36053952	-28.53622713	
125.10000	0.01547190	0.42105304	0.04625840	0.80127768	-0.08941322	1.13422966	-0.24918467	1.38408350	-1.50385219	0.54281674	-5.21468561	0.31745433	0.23949210	9.96134161	-18.59529321	-1.65722850	6.47348949	-28.51290223	
125.20000	0.01551427	0.42165849	-0.18089865	0.09240085	-0.64836867	0.69894413	-0.76525696	1.04362390	-1.45979785	0.03876312	-5.20192499	0.04392823	0.03598059	9.96471096	-18.57863840	-1.80212489	6.58634144	-28.48913849	
125.30000	0.01554020	0.42226531	0.35289779	0.60776814	-0.56380372	-0.00479391	-0.98156223	0.46440725	-1.25280643	-0.42299373	-5.17477792	-0.22855557	-0.16754165	9.96374284	-18.56086356	-1.94688719	6.69909368	-28.46493634	
125.40000	0.01555005	0.42287075	-0.36440570	0.40857243	0.08201426	-0.29544679	-0.81483517	-0.13099875	-0.90573735	-0.79138003	-5.13331811	-0.49924396	-0.37098205	9.95843820	-18.54196979	-2.09150670	6.81174452	-28.44029624	
125.50000	0.01554518	0.42347260	0.36068917	0.24846861	0.66466104	0.10550492	-0.32924452	-0.51375967	-0.45692395	-1.02563657	-5.07765850	-0.76738859	-0.57424810	9.94879999	-18.52195825	-2.23597470	6.92429227	-28.41521864	
125.60000	0.01552810	0.42407053	-0.19982701	0.73693855	0.62563895	0.81134909	0.28860960	-0.53714901	0.04406212	-1.09981718	-5.00795089	-1.03224792	-0.77724740	9.93483311	-18.50083020	-2.38028251	7.03673525	-28.38970401	
125.70000	0.01549925	0.42466578	0.06603519	0.04230382	0.00208614	1.14559833	0.80198165	-0.19256380	0.54188166	-1.00565329	-4.92438561	-1.29308919	-0.97988768	9.91654444	-18.47858696	-2.52442142	7.14907176	-28.36375281	
125.80000	0.01545814	0.42525841	0.16302222	0.77820802	-0.60771284	0.78501815	1.01473078	0.38799549	0.98153389	-0.75346806	-4.82719101	-1.54919044	-1.18207686	9.89394283	-18.45522990	-2.66838277	7.26130013	-28.33736551	
125.90000	0.01540387	0.42584802	-0.27221091	0.17407578	-0.61356528	0.07622056	0.84570965	0.98279059	1.31443028	-0.37104323	-4.71663286	-1.79984241	-1.38372307	9.86703909	-18.43076051	-2.81215788	7.37341868	-28.31054261	
126.00000	0.01533623	0.42643260	0.39408103	0.50049948	-0.00994883	-0.29428920	0.35934097	1.36467353	1.50376625	0.09944079	-4.59301368	-2.04435050	-1.58473473	9.83584598	-18.40518031	-2.95573811	7.48542573	-28.28328458	
126.10000	0.01525681	0.42701127	-0.34956383	0.53230837	0.61885505	0.02954243	-0.25863654	1.38742926	1.52859644	0.60606020	-4.45667195	-2.28203669	-1.78502054	9.80037821	-18.37849091	-3.09911480	7.59731961	-28.25559192	
126.20000	0.01516626	0.42758423	0.29119104	0.15642783	0.66948217	0.73460639	-0.77154788	1.04198081	1.38615886	1.09288733	-4.30798124	-2.51224130	-1.98448958	9.76065244	-18.35069400	-3.24227933	7.70909863	-28.22746513	
126.30000	0.01506485	0.42815190	-0.09171093	0.79327572	0.09338179	1.14516889	-0.98238923	0.46066642	1.09218555	1.50617931	-4.14734920	-2.73432487	-2.18305129	9.71668725	-18.32179131	-3.38522308	7.82076114	-28.19890471	
126.40000	0.01495114	0.42871440	-0.05340459	0.05012186	-0.55731893	0.86510746	-0.81004734	-0.13314743	0.67916297	1.80032662	-3.97521652	-2.94766991	-2.38061558	9.66850317	-18.29178467	-3.52793745	7.93230545	-28.16991118	
126.50000	0.01482422	0.42926936	0.26475321	0.72040946	-0.65350491	0.16278915	-0.32090658	-0.51125839	0.19273288	1.94289816	-3.79205578	-3.15168254	-2.57709279	9.61612261	-18.26067598	-3.67041383	8.04372991	-28.14048505	
126.60000	0.01468506	0.42981455	-0.33592430	0.28019120	-0.10191477	-0.28162168	0.29702069	-0.52875593	-0.31336217	1.91822283	-3.59837018	-3.34579422	-2.77239380	9.55956989	-18.22846718	-3.81264366	8.15503286	-28.11062685	
126.70000	0.01453578	0.43034811	0.39856180	0.38590640	0.56292626	-0.04018556	0.80692869	-0.17932599	-0.78322418	1.72911166	-3.39469223	-3.52946327	-2.96643004	9.49887125	-18.19516031	-3.95461837	8.26621262	-28.08033710	
126.80000	0.01437947	0.43087057	-0.29883861	0.64523420	0.70238900	0.65272026	1.01397100	0.40316874	-1.16497472	1.39653458	-3.18158233	-3.70217640	-3.15911352	9.43405476	-18.16075746	-4.09632941	8.37726755	-28.04961634	
126.90000	0.01421678	0.43138390	0.19501485	0.08973314	0.18306565	1.13289490	0.83912589	0.99624173	-1.41647763	0.95729460	-2.95962731	-3.86345015	-3.35035690	9.36515040	-18.12526080	-4.23776825	8.48819598	-28.01846511	
127.00000	0.01404716	0.43188911	0.02648893	0.81297424	-0.49791573	0.93789663	0.34897545	1.37335544	-1.50998156	0.45996127	-2.72943880	-4.01283225	-3.54007350	9.29218998	-18.08867256	-4.37892637	8.59899627	-27.98688396	
127.10000	0.01386891	0.43238621	-0.16677411	0.09398312	-0.68292642	0.25351156	-0.26932372	1.39005507	-1.43517678	-0.04048706	-2.49165165	-4.14990293	-3.72817735	9.21520712	-18.05099503	-4.51979527	8.70966675	-27.95487344	
127.20000	0.01368135	0.43287274	0.34176914	0.63395964	-0.19238436	-0.25769944	-0.77897541	1.03955515	-1.20033391	-0.48872549	-2.24692222	-4.27427609	-3.91458325	9.13423731	-18.01223059	-4.66036647	8.82020579	-27.92243410	
127.30000	0.01348602	0.43334708	-0.36545471	0.40063700	0.49782093	-0.10266235	-0.98425730	0.45613487	-0.83139958	-0.83518656	-1.99592659	-4.38560044	-4.09920676	9.04931779	-17.97238165	-4.80063151	8.93061174	-27.88956653	
127.40000	0.01328452	0.43380844	0.36616831	0.27505576	0.72388266	0.56694108	-0.80625580	-0.13605413	-0.36914011	-1.04153599	-1.73935876	-4.48356051	-4.28196427	8.96048761	-17.93145073	-4.94058195	9.04088295	-27.85627128	
127.50000	0.01307870	0.43425736	-0.21719114	0.73622344	0.26962940	1.10890122	-0.31357332	-0.50949777	0.13535762	-1.08491507	-1.47792873	-4.56787760	-4.46277306	8.86778759	-17.88944037	-5.08020935	9.15101779	-27.82254893	
127.60000	0.01286839	0.43469472	0.08128900	0.05496676	-0.43052437	1.00197455	0.30441178	-0.52113316	0.62633321	-0.96047322	-1.21236061	-4.63831057	-4.64155128	8.77126029	-17.84635322	-5.21950532	9.26101462	-27.78840007	
127.70000	0.01265354	0.43511964	0.14309867	0.79452815	-0.70123515	0.34667971	0.81086721	-0.16691991	1.04951911	-0.68190556	-0.94339060	-4.69465661	-4.81821803	8.67094998	-17.80219197	-5.35846147	9.37087180	-27.75382528	
127.80000	0.01243483	0.43553127	-0.26295103	0.17014327	-0.27975583	-0.22299830	1.01224835	0.41742412	1.35813892	-0.27993902	-0.67176502	-4.73675189	-4.99269338	8.56690266	-17.75695936	-5.49706944	9.48058771	-27.71882517	
127.90000	0.01221394	0.43592843	0.38692801	0.52761639	0.42466159	-0.15695104	0.83166813	1.00867184	1.51807177	0.20106341	-0.39823820	-4.76447202	-5.16489840	8.45916599	-17.71065823	-5.63532089	9.59016071	-27.68340032	
128.00000	0.01199345	0.43631211	-0.35758148	0.52376165	0.73374730	0.47855653	0.33787412	1.38094140	1.51161973	0.70800393	-0.12357045	-4.77773251	-5.33475522	8.34778931	-17.66329147	-5.77320751	9.69958919	-27.64755136	
128.10000	0.01177375	0.43668418	0.30014042	0.17863922	0.35187682	1.07354443	-0.28060106	1.39157770	1.33946476	1.18491380	0.15147409	-4.77648905	-5.50218704	8.23282358	-17.61486202	-5.91072100	9.80887151	-27.61127889	
128.20000	0.01155435	0.43704584	-0.11273887	0.79644375	-0.35606327	1.05633880	-0.78689780	1.03606751	1.02059840	1.57913594	0.42612955	-4.76073774	-5.66711816	8.11432141	-17.56537290	-6.04785310	9.91800607	-27.57458353	
128.30000	0.01133345	0.43739706	-0.03912566	0.05581317	-0.70799444	0.44079378	-0.98658307	0.45057497	0.59022726	1.84714477	0.69963047	-4.73051514	-5.82947406	7.99233695	-17.51482719	-6.18459556	10.02699125	-27.53746592	
128.40000	0.01111070	0.43773533	0.24680772	0.74024700	-0.36246497	-0.17807949	-0.80290088	-0.13999236	0.09588403	1.95936088	0.97121397	-4.68589827	-5.98918135	7.86692595	-17.46322804	-6.32094016	10.13582543	-27.49992667	
128.50000	0.01088802	0.43805901	-0.33226680	0.27164035	0.34474707	-0.20219132	-0.30664315	-0.50878825	-0.40782748	1.90342429	1.24012187	-4.62700443	-6.14616789	7.73814569	-17.41057865	-6.45687872	10.24450700	-27.46196644	
128.60000	0.01066796	0.43836747	0.39624808	0.41188669	0.73197096	0.38892301	0.31143769	-0.51457152	-0.86527180	1.68556110	1.50560281	-4.55399094	-6.30036277	7.60605497	-17.35688229	-6.59240307	10.35303436	-27.42358586	
128.70000	0.01045327	0.43866236	-0.31283467	0.63752115	0.42868800	1.02737962	0.81446196	-0.15558782	-1.22593462	1.32989125	1.76691444	-4.46705479	-6.45169636	7.47071406	-17.30214230	-6.72750506	10.46140591	-27.38478559	
128.80000	0.01024404	0.43894591	0.20681863	0.10601256	-0.27556703	1.10017230	1.01019407	0.43055851	-1.45000514	0.87575546	2.02332547	-4.36643216	-6.60010032	7.33218471	-17.24636207	-6.86217660	10.56962005	-27.34556629	
128.90000	0.01003981	0.43921887	0.00410360	0.82028631	-0.70296616	0.53439735	0.82392807	1.01989584	-1.51276924	0.37336128	2.27411777	-4.25239776	-6.74550766	7.19053008	-17.18954507	-6.99640960	10.67767517	-27.30592862	
129.00000	0.00983989	0.43948129	-0.15462980	0.09270031	-0.43899243	-0.12360094	0.32660596	1.38724116	-1.40733032	-0.12176638	2.51858845	-4.12526417	-6.88785275	7.04581473	-17.13169480	-7.13019600	10.78556969	-27.26587325	
129.10000	0.00964487	0.43973188	0.32772747	0.65595902	0.25960155	-0.23747930	-0.29189219	1.39178883	-1.14536310	-0.55491459	2.75605182	-3.98538097	-7.02707135	6.89810463	-17.07281487	-7.26352779	10.89330202	-27.22540086	
129.20000	0.00945662	0.43997107	-0.36758829	0.38893103	0.71871160	0.29975474	-0.79469900	1.03129685	-0.75582043	-0.87821637	2.98584141	-3.83313384	-7.16310066	6.74746703	-17.01290891	-7.39639696	11.00087056	-27.18451214	
129.30000	0.00927581	0.44019992	0.36912717	0.29805117	0.49884789	0.97133899	-0.98869626	0.44377582	-0.28173944	-1.05592990	3.20731186	-3.66894348	-7.29587931	6.59397055	-16.95198064	-7.52879557	11.10827374	-27.14320777	
129.40000	0.00910277	0.44041966	-0.23553967	0.73077948	-0.19026130	1.13286108	-0.79928523	-0.14512654	0.22450212	-1.06838495	3.41984080	-3.49326448	-7.42534742	6.43768505	-16.89003382	-7.66071567	11.21550997	-27.10148844	
129.50000	0.00893628	0.44063072	0.09509087	0.06437687	-0.68610605	0.62608335	-0.29944463	-0.50924064	0.70696271	-0.91416263	3.62283067	-3.30658406	-7.55144659	6.27868166	-16.82707229	-7.79214937	11.32257767	-27.05935487	
129.60000	0.00877650	0.44083156	0.12180422	0.80587862	-0.50802165	-0.06032628	0.31871566	-0.50917789	1.11231515	-0.61026375	3.81571039	-3.10942074	-7.67411998	6.11703271	-16.76309994	-7.92308880	11.42947528	-27.01680776	
129.70000	0.00862509	0.44102152	-0.25390437	0.16262336	0.17064056	-0.26219524	0.81832179	-0.14547372	1.39574517	-0.19023848	3.99793711	-2.90232286	-7.79331230	5.95281173	-16.69812072	-8.05352613	11.53620121	-26.97384783	
129.80000	0.00848449	0.44120070	0.37833501	0.55030974	0.69428348	0.21250175	1.00848086	0.44242511	1.52591316	0.29952245	4.16899771	-2.68586708	-7.90896980	5.78609340	-16.63213866	-8.18345355	11.64275389	-26.93047579	
129.90000	0.00835698	0.44137169	-0.36510961	0.51077083	0.56134724	0.90640617	0.81664255	1.02984123	1.48842372	0.80492232	4.32841035	-2.46065673	-8.02104039	5.61695349	-16.56515782	-8.31286330	11.74913177	-26.88669238	
130.00000	0.00824199	0.44153739	0.30831552	0.19716972	-0.10143926	1.15398130	0.31589866	1.39228945	1.28741459	1.27014123	4.47572588	-2.22732012	-8.12947356	5.44546888	-16.49718235	-8.44174764	11.85533328	-26.84249832	
130.10000	0.00813817	0.44169920	-0.13338725	0.79453771	-0.65759253	0.71449420	-0.30253191	1.39079018	0.94509039	1.64380432	4.61052912	-1.98650878	-8.23422046	5.27171750	-16.42821644	-8.57009887	11.96135685	-26.79789436	
130.20000	0.00804357	0.44185711	-0.02440905	0.05813707	-0.56838194	0.01088956	-0.80175660	1.02536666	0.49926370	1.88465459	4.73244008	-1.73889557	-8.33523392	5.09577826	-16.35826436	-8.69790934	12.06720093	-26.75288124	
130.30000	0.00795818	0.44200921	0.22888801	0.75521365	0.07931547	-0.27582627	-0.98997046	0.43589588	-0.00082239	1.96610580	4.84111510	-1.48517277	-8.43246844	4.91773108	-16.28733041	-8.82517141	12.17286396	-26.70745971	
130.40000	0.00788373	0.44215524	-0.32702628	0.25933066	0.65916038	0.12863031	-0.79475817	-0.15123157	-0.49993109	1.87917679	4.93624785	-1.22605013	-8.52588024	4.73765680	-16.21541897	-8.95187749	12.27834440	-26.66163054	
130.50000	0.00782171	0.44229584	0.39410818	0.43383678	0.61530457	0.83372523	-0.29131368	-0.51055318	-0.94293051	1.63348478	5.01757021	-0.96225282	-8.61542727	4.55563718	-16.14253449	-9.07802004	12.38364069	-26.61539447	
130.60000	0.00777322	0.44243303	-0.32482683	0.62532178	-0.01049304	1.16327854	0.32690147	-0.50457342	-1.28088317	1.25618642	5.08485309	-0.69451935	-8.70106922	4.37175485	-16.06868145	-9.20359152	12.48875129	-26.56875228	
130.70000	0.00773722	0.44256839	0.21965516	0.11908322	-0.61783139	0.79813999	0.82306095	-0.13613173	-1.47645434	0.78898050	5.13790705	-0.42359947	-8.78276754	4.18609325	-15.99386441	-9.32858447	12.59367465	-26.52170474	
130.80000	0.00771330	0.44270187	-0.01659089	0.82287086	-0.61887245	0.08885449	1.00765225	0.45351734	-1.50803978	0.28350097	5.17658289	-0.15025199	-8.86048548	3.99873663	-15.91808798	-9.45299143	12.69840925	-26.47425264	
130.90000	0.00770162	0.44283358	-0.14022925	0.08845766	-0.01269080	-0.27802365	0.81028121	1.03903029	-1.37215504	-0.20439016	5.20077208	0.12475740	-8.93418806	3.80977000	-15.84135683	-9.57680502	12.80295353	-26.42639675	
